is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,market_segment,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,booking_changes,deposit_type,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests,guest_group_type,guest_origin
1,100,2016,July,16,2,1,2,1.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,121.5,0,1,Family,Foreign
1,157,2016,July,16,2,2,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,87.13,0,0,Couples,Foreign
0,192,2016,July,16,2,2,2,2.0,0,BB,Online TA,0,0,0,F,1,No Deposit,0,176.95,1,1,Family,Foreign
1,16,2016,July,16,2,2,3,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,180.5,0,0,Family,Foreign
1,156,2016,July,16,2,3,2,1.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,111.35,0,2,Family,Foreign
1,152,2016,July,16,2,4,2,0.0,0,HB,Online TA,0,0,0,A,1,No Deposit,0,133.17,0,0,Couples,Foreign
1,104,2016,July,16,2,4,3,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,139.2,0,0,Family,Foreign
1,108,2016,July,16,2,5,2,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,121.37,0,0,Couples,Foreign
0,210,2016,July,16,2,5,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,87.18,0,1,Couples,Foreign
1,139,2016,July,16,4,9,3,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,131.36,0,0,Family,Foreign
1,68,2016,July,16,2,5,2,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,123.17,0,0,Couples,Foreign
1,134,2016,July,17,1,0,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,94.5,0,1,Couples,Foreign
0,197,2016,July,17,1,0,1,2.0,0,BB,Online TA,0,0,0,B,0,No Deposit,0,86.5,0,0,Other,Foreign
1,25,2016,July,17,1,0,2,0.0,0,SC,Direct,0,0,0,A,0,No Deposit,0,139.0,0,0,Couples,Foreign
1,179,2016,July,17,1,0,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,85.5,0,1,Couples,Foreign
0,198,2016,July,17,1,0,2,0.0,0,BB,Online TA,0,0,0,B,1,No Deposit,0,86.75,0,0,Couples,Foreign
1,61,2016,July,17,2,0,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,94.5,0,0,Couples,Foreign
1,140,2016,July,17,2,0,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,94.5,0,0,Couples,Foreign
1,85,2016,July,17,2,2,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,94.5,0,0,Couples,Foreign
1,64,2016,July,17,2,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,105.3,0,0,Couples,Foreign
1,33,2016,July,17,2,3,3,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,161.1,0,2,Family,Foreign
1,84,2016,July,17,2,3,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,96.3,0,0,Couples,Foreign
1,114,2016,July,17,4,5,3,0.0,0,HB,Online TA,0,0,0,D,0,No Deposit,0,191.0,0,0,Family,Foreign
1,155,2016,July,17,2,5,2,0.0,0,BB,Online TA,0,0,0,A,3,No Deposit,0,101.88,0,1,Couples,Foreign
1,93,2016,July,18,1,0,2,1.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,109.35,0,0,Family,Foreign
1,78,2016,July,18,1,1,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,105.3,0,0,Couples,Foreign
1,216,2016,July,18,1,1,2,0.0,0,BB,Online TA,0,0,0,B,0,No Deposit,0,86.63,0,1,Couples,Foreign
1,217,2016,July,18,1,1,2,0.0,0,BB,Online TA,0,0,0,B,0,No Deposit,0,95.63,0,1,Couples,Foreign
1,43,2016,July,18,1,1,3,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,168.3,0,2,Family,Foreign
1,58,2016,July,18,1,2,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,94.5,0,0,Couples,Foreign
1,112,2016,July,18,1,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,105.3,0,0,Couples,Foreign
1,52,2016,July,18,1,2,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,94.5,0,0,Couples,Foreign
1,112,2016,July,18,1,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,105.3,0,0,Couples,Foreign
1,54,2016,July,18,1,2,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,94.5,0,0,Couples,Foreign
1,89,2016,July,18,1,3,3,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,139.95,0,1,Family,Foreign
1,31,2016,July,18,1,3,3,0.0,0,HB,Online TA,0,0,0,D,0,No Deposit,0,210.6,0,1,Family,Foreign
1,83,2016,July,18,1,3,2,1.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,123.75,0,0,Family,Foreign
1,165,2016,July,18,1,3,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,85.0,0,1,Couples,Foreign
1,179,2016,July,18,1,3,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,80.75,0,0,Couples,Foreign
1,170,2016,July,18,1,3,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,95.2,0,1,Couples,Foreign
1,160,2016,July,18,1,3,2,1.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,110.5,0,2,Family,Foreign
1,195,2016,July,18,1,3,2,2.0,0,BB,Online TA,0,0,0,F,0,No Deposit,0,158.95,0,0,Family,Foreign
1,113,2016,July,18,1,3,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,107.55,0,0,Couples,Foreign
1,87,2016,July,18,1,3,2,0.0,0,HB,Online TA,0,0,0,A,0,No Deposit,0,141.75,0,1,Couples,Foreign
0,198,2016,July,18,1,3,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,90.95,0,1,Couples,Foreign
1,104,2016,July,18,1,4,3,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,141.3,0,0,Family,Foreign
1,116,2016,July,18,2,5,2,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,121.37,0,0,Couples,Foreign
1,185,2016,July,18,2,5,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,90.95,0,0,Couples,Foreign
1,106,2016,July,18,2,5,2,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,121.37,0,0,Couples,Foreign
0,204,2016,July,18,3,8,2,0.0,0,BB,Online TA,0,0,0,A,1,No Deposit,0,90.95,0,1,Couples,Foreign
1,111,2016,July,18,4,10,2,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,122.61,0,0,Couples,Foreign
1,1,2016,July,19,0,1,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,139.0,0,1,Couples,Foreign
1,16,2016,July,19,0,2,3,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,162.0,0,1,Family,Foreign
1,63,2016,July,19,0,2,2,2.0,0,BB,Online TA,0,0,0,F,0,No Deposit,0,177.3,0,0,Family,Foreign
1,33,2016,July,19,0,2,2,1.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,134.1,0,0,Family,Foreign
1,143,2016,July,19,0,3,2,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,121.8,0,0,Couples,Foreign
1,12,2016,July,19,0,3,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,134.33,0,2,Couples,Foreign
1,43,2016,July,19,0,3,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,123.9,0,0,Couples,Foreign
1,66,2016,July,19,0,3,2,0.0,0,BB,Online TA,0,0,0,D,2,No Deposit,0,126.0,0,0,Couples,Foreign
1,186,2016,July,19,0,5,2,0.0,0,BB,Online TA,0,0,0,A,1,No Deposit,0,90.95,0,1,Couples,Foreign
1,203,2016,July,19,0,5,2,0.0,0,BB,Online TA,0,0,0,A,2,No Deposit,0,90.95,0,1,Couples,Foreign
1,106,2016,July,19,2,5,2,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,121.37,0,0,Couples,Foreign
1,12,2016,July,20,0,1,1,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,89.0,0,0,Solo,Foreign
1,6,2016,July,20,0,1,1,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,106.0,0,0,Solo,Foreign
1,38,2016,July,20,0,1,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,117.9,0,0,Couples,Foreign
1,15,2016,July,20,0,1,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,89.0,0,0,Couples,Foreign
1,49,2016,July,20,0,2,2,1.0,0,BB,Online TA,0,0,0,F,0,No Deposit,0,198.9,0,0,Family,Foreign
1,67,2016,July,20,0,2,3,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,142.2,0,1,Family,Foreign
1,78,2016,July,20,0,2,3,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,142.2,0,2,Family,Foreign
1,49,2016,July,20,0,2,3,1.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,159.3,0,0,Family,Foreign
1,39,2016,July,20,0,2,2,2.0,0,BB,Online TA,0,0,0,F,0,No Deposit,0,198.9,0,0,Family,Foreign
1,149,2016,July,20,0,3,2,1.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,127.5,0,0,Family,Foreign
1,149,2016,July,20,0,3,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,105.9,0,0,Couples,Foreign
1,196,2016,July,20,0,3,1,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,85.5,0,0,Solo,Foreign
0,0,2016,July,20,0,4,2,0.0,0,BB,Direct,0,0,0,A,3,No Deposit,0,99.7,0,0,Couples,Foreign
1,149,2016,July,20,0,3,1,1.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,127.5,0,0,Other,Foreign
0,207,2016,July,20,1,4,2,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,80.75,0,0,Couples,Foreign
1,99,2016,July,21,0,1,2,1.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,130.5,0,0,Family,Foreign
0,202,2016,July,21,0,1,2,0.0,0,BB,Online TA,0,0,0,B,3,No Deposit,0,86.75,0,0,Couples,Foreign
1,9,2016,July,21,0,1,2,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,166.0,0,0,Couples,Foreign
0,205,2016,July,21,0,2,2,0.0,0,BB,Online TA,0,0,0,B,0,No Deposit,0,86.63,0,0,Couples,Foreign
1,89,2016,July,21,0,2,2,2.0,0,BB,Online TA,0,0,0,F,0,No Deposit,0,186.3,0,0,Family,Foreign
0,208,2016,July,21,0,2,2,0.0,0,BB,Online TA,0,0,0,B,1,No Deposit,0,104.62,1,0,Couples,Foreign
1,100,2016,July,21,0,3,3,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,143.7,0,0,Family,Foreign
1,98,2016,July,21,0,3,2,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,124.8,0,0,Couples,Foreign
1,164,2016,July,21,0,3,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,94.5,0,0,Couples,Foreign
1,89,2016,July,21,0,3,2,2.0,0,BB,Online TA,0,0,0,F,0,No Deposit,0,183.3,0,0,Family,Foreign
0,213,2016,July,21,2,3,2,2.0,0,BB,Online TA,0,0,0,F,1,No Deposit,0,167.95,1,1,Family,Foreign
1,132,2016,July,21,2,4,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,102.28,0,0,Couples,Foreign
1,193,2016,July,22,0,1,2,2.0,0,BB,Direct,0,0,0,F,1,No Deposit,0,171.9,0,1,Family,Foreign
0,209,2016,July,22,0,1,2,2.0,0,BB,Online TA,0,0,0,F,0,No Deposit,0,168.3,0,0,Family,Foreign
1,101,2016,July,22,0,2,3,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,142.2,0,0,Family,Foreign
1,101,2016,July,22,0,2,2,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,123.3,0,0,Couples,Foreign
1,178,2016,July,22,1,2,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,88.5,0,0,Couples,Foreign
1,205,2016,July,22,2,3,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,90.95,0,0,Couples,Foreign
1,152,2016,July,22,2,3,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,101.15,0,0,Couples,Foreign
1,205,2016,July,22,2,3,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,90.95,0,1,Couples,Foreign
1,125,2016,July,22,2,5,2,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,113.41,0,0,Couples,Foreign
1,123,2016,July,22,2,7,3,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,137.94,0,2,Family,Foreign
1,105,2016,July,23,0,1,3,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,137.7,0,0,Family,Foreign
1,0,2016,July,23,0,1,1,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,93.5,0,2,Solo,Foreign
1,180,2016,July,23,1,1,2,0.0,0,BB,Online TA,0,0,0,B,0,No Deposit,0,96.3,0,0,Couples,Foreign
1,9,2016,July,23,0,1,2,1.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,169.0,0,0,Family,Foreign
1,180,2016,July,23,1,1,2,1.0,0,BB,Online TA,0,0,0,B,0,No Deposit,0,112.5,0,0,Family,Foreign
1,61,2016,July,23,1,1,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,105.3,0,0,Couples,Foreign
1,61,2016,July,23,1,1,1,1.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,121.5,0,0,Other,Foreign
1,185,2016,July,23,1,1,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,94.5,0,1,Couples,Foreign
1,4,2016,July,23,1,1,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,141.0,0,0,Couples,Foreign
1,61,2016,July,23,1,1,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,99.9,0,0,Couples,Foreign
0,199,2016,July,23,2,1,2,0.0,0,BB,Online TA,0,0,0,D,2,No Deposit,0,105.3,0,2,Couples,Foreign
0,199,2016,July,23,2,1,2,2.0,0,BB,Online TA,0,0,0,F,1,No Deposit,0,168.3,0,2,Family,Foreign
1,144,2016,July,23,2,1,3,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,137.7,0,0,Family,Foreign
1,64,2016,July,23,2,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,105.3,0,0,Couples,Foreign
1,135,2016,July,23,2,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,99.45,0,0,Couples,Foreign
1,25,2016,July,23,2,3,2,1.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,152.1,0,1,Family,Foreign
1,192,2016,July,23,2,3,2,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,99.45,0,0,Couples,Foreign
1,61,2016,July,23,2,4,2,1.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,121.5,0,0,Family,Foreign
1,144,2016,July,23,2,5,2,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,112.2,0,1,Couples,Foreign
1,167,2016,July,23,2,5,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,99.45,0,0,Couples,Foreign
1,144,2016,July,23,2,5,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,99.45,0,1,Couples,Foreign
1,63,2016,July,23,2,5,2,1.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,121.5,0,0,Family,Foreign
1,63,2016,July,23,2,5,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,105.3,0,0,Couples,Foreign
1,77,2016,July,23,2,4,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,94.5,0,0,Couples,Foreign
1,102,2016,July,23,2,5,1,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,99.9,0,0,Solo,Foreign
1,75,2016,July,23,2,5,2,1.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,123.3,0,0,Family,Foreign
1,172,2016,July,23,2,6,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,89.25,0,1,Couples,Foreign
0,199,2016,July,23,3,6,2,1.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,94.51,0,2,Family,Foreign
1,88,2016,July,24,1,0,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,105.3,0,0,Couples,Foreign
1,10,2016,July,24,1,0,2,0.0,0,BB,Online TA,0,0,0,A,1,No Deposit,0,160.0,0,1,Couples,Foreign
1,10,2016,July,24,1,0,2,1.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,169.0,0,0,Family,Foreign
1,134,2016,July,24,2,0,2,2.0,0,BB,Online TA,0,0,0,F,0,No Deposit,0,177.3,0,0,Family,Foreign
1,68,2016,July,24,2,1,2,1.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,121.5,0,0,Family,Foreign
1,223,2016,July,24,2,1,2,0.0,0,BB,Online TA,0,0,0,B,1,No Deposit,0,86.63,0,0,Couples,Foreign
1,91,2016,July,24,2,1,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,114.3,0,0,Couples,Foreign
1,111,2016,July,24,2,1,3,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,137.7,0,0,Family,Foreign
1,108,2016,July,24,2,1,3,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,137.7,0,0,Family,Foreign
1,224,2016,July,24,2,1,2,0.0,0,BB,Online TA,0,0,0,B,3,No Deposit,0,86.62,0,0,Couples,Foreign
1,64,2016,July,24,2,2,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,94.5,0,0,Couples,Foreign
1,158,2016,July,24,2,2,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,89.25,0,0,Couples,Foreign
0,205,2016,July,24,2,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,90.95,0,0,Couples,Foreign
1,65,2016,July,24,2,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,105.3,0,0,Couples,Foreign
1,64,2016,July,24,2,2,2,1.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,121.5,0,0,Family,Foreign
1,135,2016,July,24,2,3,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,99.45,0,0,Couples,Foreign
1,156,2016,July,24,4,5,2,1.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,114.75,0,0,Family,Foreign
0,206,2016,July,25,1,0,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,96.3,0,2,Couples,Foreign
1,19,2016,July,25,1,0,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,151.0,0,1,Couples,Foreign
1,35,2016,July,25,1,0,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,125.1,0,0,Couples,Foreign
1,131,2016,July,25,1,1,1,1.0,0,HB,Online TA,0,0,0,A,0,No Deposit,0,164.25,0,0,Other,Foreign
1,106,2016,July,25,1,1,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,94.5,0,0,Couples,Foreign
1,155,2016,July,25,1,1,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,105.3,0,0,Couples,Foreign
1,161,2016,July,25,1,1,2,1.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,121.5,0,0,Family,Foreign
1,101,2016,July,25,1,1,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,105.3,0,1,Couples,Foreign
1,82,2016,July,25,1,2,3,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,139.5,0,0,Family,Foreign
1,121,2016,July,25,1,2,2,0.0,0,BB,Online TA,0,0,0,B,0,No Deposit,0,97.54,0,0,Couples,Foreign
1,133,2016,July,25,1,2,2,2.0,0,BB,Online TA,0,0,0,F,0,No Deposit,0,177.3,0,0,Family,Foreign
1,156,2016,July,25,1,2,2,1.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,121.5,0,0,Family,Foreign
1,89,2016,July,25,1,2,3,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,137.7,0,0,Family,Foreign
1,59,2016,July,25,1,2,3,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,137.7,0,0,Family,Foreign
1,160,2016,July,25,1,2,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,94.5,0,0,Couples,Foreign
1,122,2016,July,25,1,2,2,0.0,0,BB,Online TA,0,0,0,B,1,No Deposit,0,97.54,0,0,Couples,Foreign
1,156,2016,July,25,1,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,105.3,0,0,Couples,Foreign
1,32,2016,July,25,1,2,1,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,130.5,0,1,Solo,Foreign
1,195,2016,July,25,1,3,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,80.75,0,0,Couples,Foreign
1,21,2016,July,25,1,3,2,1.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,178.0,0,1,Family,Foreign
1,99,2016,July,25,1,3,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,94.5,0,0,Couples,Foreign
1,127,2016,July,25,1,3,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,89.25,0,0,Couples,Foreign
1,63,2016,July,25,1,3,3,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,137.7,0,0,Family,Foreign
1,27,2016,July,25,1,3,3,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,182.33,0,0,Family,Foreign
0,206,2016,July,25,1,4,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,90.95,0,0,Couples,Foreign
1,129,2016,July,25,1,4,2,0.0,0,HB,Online TA,0,0,0,A,0,No Deposit,0,131.75,0,0,Couples,Foreign
0,200,2016,July,25,1,4,2,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,80.75,0,0,Couples,Foreign
1,169,2016,July,25,1,5,3,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,130.05,0,0,Family,Foreign
1,148,2016,July,25,2,5,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,91.68,0,0,Couples,Foreign
1,150,2016,July,25,4,10,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,90.1,0,0,Couples,Foreign
1,156,2016,July,26,0,1,2,0.0,0,BB,Online TA,0,0,0,A,1,No Deposit,0,105.3,0,1,Couples,Foreign
1,38,2016,July,26,0,2,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,125.1,0,1,Couples,Foreign
1,102,2016,July,26,0,2,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,94.5,0,1,Couples,Foreign
1,25,2016,July,26,0,2,3,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,187.0,0,2,Family,Foreign
1,61,2016,July,26,0,2,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,94.5,0,0,Couples,Foreign
1,102,2016,July,26,0,2,2,1.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,121.5,0,1,Family,Foreign
1,24,2016,July,26,0,2,3,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,187.0,0,0,Family,Foreign
1,230,2016,July,26,0,3,2,0.0,0,BB,Online TA,0,0,0,B,1,No Deposit,0,95.75,0,1,Couples,Foreign
1,70,2016,July,26,0,3,3,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,137.7,0,0,Family,Foreign
1,40,2016,July,26,0,3,3,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,168.3,0,0,Family,Foreign
1,62,2016,July,26,0,3,2,0.0,0,BB,Online TA,0,0,0,A,2,No Deposit,0,114.3,0,1,Couples,Foreign
1,230,2016,July,26,0,3,1,2.0,0,BB,Online TA,0,0,0,B,0,No Deposit,0,86.5,0,1,Other,Foreign
1,65,2016,July,26,0,3,3,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,146.7,0,0,Family,Foreign
1,30,2016,July,26,0,4,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,135.9,0,1,Couples,Foreign
1,182,2016,July,26,0,4,2,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,85.25,0,0,Couples,Foreign
1,186,2016,July,26,0,4,2,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,103.7,0,0,Couples,Foreign
1,135,2016,July,26,0,4,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,89.25,0,0,Couples,Foreign
1,177,2016,July,26,0,4,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,80.75,0,1,Couples,Foreign
1,129,2016,July,26,1,5,3,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,132.88,0,0,Family,Foreign
0,205,2016,July,26,0,5,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,70.03,0,1,Couples,Foreign
1,109,2016,July,27,0,1,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,94.5,0,1,Couples,Foreign
1,122,2016,July,27,0,1,2,1.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,121.5,0,0,Family,Foreign
1,162,2016,July,27,0,1,2,1.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,121.5,0,2,Family,Foreign
1,40,2016,July,27,0,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,135.9,0,1,Couples,Foreign
1,56,2016,July,27,0,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,135.9,0,0,Couples,Foreign
1,31,2016,July,27,0,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,135.9,0,1,Couples,Foreign
1,52,2016,July,27,0,3,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,135.9,0,0,Couples,Foreign
1,65,2016,July,27,0,3,2,2.0,0,BB,Online TA,0,0,0,F,0,No Deposit,0,177.3,0,0,Family,Foreign
1,119,2016,July,27,0,3,2,1.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,121.5,0,0,Family,Foreign
1,86,2016,July,27,0,4,3,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,139.95,0,0,Family,Foreign
1,63,2016,July,27,0,4,2,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,121.05,0,0,Couples,Foreign
1,55,2016,July,27,0,4,2,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,149.4,0,0,Couples,Foreign
1,191,2016,July,27,1,4,2,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,99.45,0,1,Couples,Foreign
1,164,2016,July,27,2,5,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,99.45,0,0,Couples,Foreign
1,212,2016,July,27,4,10,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,90.95,0,2,Couples,Foreign
0,213,2016,July,28,0,2,2,0.0,0,BB,Direct,0,0,0,B,1,No Deposit,0,83.92,0,0,Couples,Foreign
